Date,Clenow 动量 (Stocks on the Move),Minervini 趋势模板,HQM 高质量动量,"多因子动量 (FIP+偏度, Top5)",RSI(2) 均值回归 (Connors),动量 12-1 前 10% (Jegadeesh-Titman),52 周新高接近度 (George-Hwang),低波动 前 25% (long-only),低贝塔 前 10% (Betting Against Beta 多头腿),残差动量 前 10% (Blitz-Huij-Martens),短期反转 周度 10 只,12 个月季节性 (Heston-Sadka),一致性动量 (t−7..t−1 与 t−6..t 双前 10%),历史新高趋势跟踪 + ATR 止损,本仓库 C20 成交额加权 (strategy_final.py),本仓库 v6 动量 Top20 + 趋势过滤 (momentum.py),SPY 买入持有,成分股等权 (月调仓)
2011-11-08,-2.2089860920847282e-05,0.006948308155931039,0.009450530158295292,1.9841269397782899e-07,0.007304799304885635,0.007234852402950161,0.00777325218148724,0.007668994078397455,0.006233902303817273,0.01152256312913584,0.01712107329428727,0.01244617541372578,0.009328596576614888,0.005893261192202809,0.013513871129306318,1.9841269397782899e-07,0.012830477783076777,0.012093130228523784
2011-11-09,-0.002172024288531745,-0.03276559787329268,-0.036005899291335984,-0.0009998015873060222,-0.0384708630523895,-0.03140837471776784,-0.02758790368455025,-0.024925521112576378,-0.01861843537065107,-0.03164217904851041,-0.061793127846197046,-0.04235427122232481,-0.038338479524758426,-0.029668315399225466,-0.04098246919735299,1.9841269397782899e-07,-0.03690971317864167,-0.04028873365093785
2011-11-10,0.0006805784800785334,0.008489211963768652,0.010042436526007382,0.022682553371278467,0.004270371470447481,0.008036124477305086,0.00774129520787341,0.009255929732218796,0.006756973547353927,0.008380939374702785,0.00187641107978343,0.0018786193115948218,0.005937259628745804,0.005650571998490058,0.005232152692121806,1.9841269397782899e-07,0.009418796424023546,0.009064881081572312
2011-11-11,0.0016637381523661025,0.02070468269291007,0.023406269981526028,1.9841269397782899e-07,0.015309874146110456,0.02123101315946871,0.01741178877933601,0.015399070157137283,0.000583253413028716,0.018621889133627813,0.0246137796896833,0.024903459231802802,0.022800685785324962,0.015282209530412223,0.0222631245142345,1.9841269397782899e-07,0.01882231401830392,0.021274463122472533
2011-11-14,-0.0007748745328273014,-0.01097453984246298,-0.010865575647030385,-0.0009998015873060222,-0.01270829266316135,-0.007607121296655488,-0.009978267321139404,-0.008965932396397376,-0.007075885133751475,-0.011856992409236395,-0.022321681614150903,-0.01045949884362405,-0.010226068341094557,-0.005429534492834158,-0.010127581952652665,1.9841269397782899e-07,-0.009474051169387487,-0.010724262795472329
2011-11-15,0.0004546025226291637,0.007487670205047138,0.0076422035538858,0.0004057626571427771,0.00940961759900994,0.00557096983941315,0.005537607400419448,0.0049083644476164475,0.0013617391150156297,0.002748500510002112,0.008615150818185513,0.006679808685011177,0.008901924444957665,0.004455850709905588,0.005895969367663737,3.9682538795565797e-07,0.004941526311679212,0.005717152972802543
2011-11-16,-0.0014617223411886107,-0.018858717531604487,-0.022201752249512124,1.9841269397782899e-07,-0.007822807938106989,-0.022368414457623803,-0.0160976527332041,-0.014501986315224681,-0.012225483868113354,-0.020300405041934495,0.0002523992950004446,-0.02698041416561804,-0.023740170463315582,-0.017536286925645295,-0.018363964724167164,1.9841269397782899e-07,-0.01586283088489515,-0.016822994815037635
2011-11-17,-0.0009545930557922741,-0.01757634750623323,-0.0185141065269668,1.9841269397782899e-07,-0.010524996660100866,-0.012099380348603398,-0.011268902330203591,-0.008949160004893385,-0.0010618582181268548,-0.013105551833577877,-0.0251027422725114,-0.03434100398974071,-0.019268548228576286,-0.01291391994228997,-0.02215043248826622,1.9841269397782899e-07,-0.01587683185461697,-0.01923493621783697
2011-11-18,0.000503975528650434,-0.0013886647724543582,-0.0020189124669184612,1.9841269397782899e-07,0.0031477255832108157,-0.004874096476119938,0.0018019718667066837,0.003436079490334307,0.00019094738523503909,-0.0007222615988070875,-0.0027270239710168137,-0.006421545634595523,-0.004810052204467561,-0.0011106644612085786,-0.0012160937254977891,1.9841269397782899e-07,-0.0010646004450357571,0.00047315701868913215
2011-11-21,-0.0005144991707795401,-0.014445856882706923,-0.0147490040636391,1.9841269397782899e-07,-0.01724262352734185,-0.0160961862648778,-0.014626655530764731,-0.013434192809151695,-0.0048668573183890725,-0.015938269826818965,-0.032640782409536585,-0.018422555891751034,-0.01933676144043168,-0.022646940381420788,-0.021436718169293052,1.9841269397782899e-07,-0.01901973981348748,-0.01840734995409
2011-11-22,0.00041468314903944474,0.0017568081573137927,-0.0021709562892354263,5.95238081933487e-07,0.00039750430004299026,0.0028407385621931035,-0.0015212280812605425,-0.003749657829570226,-0.004685841410667471,-0.004509843081627016,-0.012343201344605162,-0.014600680380113303,0.001953789361303679,-0.00039141358153222945,-0.005858619146771605,5.95238081933487e-07,-0.003927574789008403,-0.005999352783871377
2011-11-23,-0.0008722908042157613,-0.01761849683282588,-0.02194303104054609,5.95238081933487e-07,-0.02142506581103933,-0.0174871487489729,-0.016594861932870825,-0.01510154185974688,-0.011898068809179426,-0.01844538996614737,-0.027561487569560554,-0.0292848985127731,-0.026876227618587212,-0.013748020864157051,-0.02486253614094269,5.95238081933487e-07,-0.022065484626515475,-0.02409595369284731
2011-11-25,0.0002575614461869965,-0.002467965441040453,-0.003341359730503698,1.9841269397782899e-07,-0.002070563863236032,-0.004776878028662234,0.0005152322275415373,0.00266744592018212,0.004554377754940055,-0.0015681368396433446,-0.013723848301692265,-0.016743889784983854,-0.003963485280130973,0.003083057162586501,-0.004697750337968239,1.9841269397782899e-07,-0.0018873766662753644,-0.0013415060659198337
2011-11-28,0.0018549958440320325,0.03202986289689478,0.03376936340269193,3.9682538795565797e-07,0.028340435883213128,0.0316303754086104,0.021919811309343798,0.018211116194724458,0.012085077881996104,0.026966894565582968,0.04624971050964219,0.047469954436016204,0.03850360784878372,3.9682538795565797e-07,0.03474032697141624,3.9682538795565797e-07,0.028966994117767708,0.03154554471726524
2011-11-29,0.00044992599252695206,0.005646985683175531,0.004015284946091888,5.95238081933487e-07,0.011626990121898748,0.004713018918987904,0.006086896602549484,0.0074772966575885015,-0.0020479300961714253,0.006141526728546946,-0.007713038598398426,0.0014980936311221977,0.0003299538916020199,-0.0009994047619180666,-0.0009166515543508091,5.95238081933487e-07,0.0028398228989945373,0.0011124366843369925
2011-11-30,0.0023140348998347045,0.03257678164455968,0.039014050434864944,5.95238081933487e-07,5.95238081933487e-07,0.034752779040591444,0.0314224606174133,0.029048846178447944,0.017503185505025325,0.0426428854014339,0.05719420608086312,0.042054546414401005,0.04916403038944094,0.02257220267157497,0.04692921752438113,5.95238081933487e-07,0.04114958018421633,0.04529908653386776
2011-12-01,-2.1948269598578173e-05,0.0033823048784160565,0.0005816664179706364,5.95238081933487e-07,5.95238081933487e-07,0.0019264444365032264,-0.0011275650940299484,-0.0008839768093535156,-0.0014352665486948861,-0.0017493744937559473,0.004905003031232508,0.00024302810879660904,-0.000607816328936289,-0.003001354432551727,-0.00032461858364530856,5.95238081933487e-07,-0.00016010832834378874,-0.0020608160831613407
2011-12-02,0.00022474427934588014,-0.003168060567963789,-0.0031868559238552143,5.95238081933487e-07,-9.940476191806652e-05,-0.0011247910965635321,-0.004538482314523362,-0.005515748831556772,-0.011752154670613036,-0.006363217836717748,-0.0017794396055634022,0.007257361575520127,-0.002242766801668992,9.124071565826331e-05,0.0019597830354982446,5.95238081933487e-07,-0.000879944076779271,-0.0016308816847417024
2011-12-05,-0.0003916766415009109,0.0026140134330129112,0.006953665415915933,5.95238081933487e-07,-0.0009350612084708269,0.006819367782687628,0.006399441594605107,0.007029383006640167,0.005065042701365281,0.006026397441280562,0.016921797287223837,0.02281085427814638,0.006511569915462077,0.0025753114479850564,0.014254017893721754,5.95238081933487e-07,0.010892035110063647,0.01275330441448706
2011-12-06,0.0007400151101289029,-0.001713265027505833,0.00036766576534175713,-0.0009998015873060222,0.006952695967751438,-0.0021684540529815673,0.0018563175576228766,0.003389875269134963,0.003603346747264686,0.0015115673049208873,0.00802099094450106,0.0020010834574089543,-0.004715939697436949,0.0020375624029024724,-0.0011751805777475161,1.9841269397782899e-07,0.00031709617762532005,-0.0008888034863286623
2011-12-07,0.000492970008129293,-0.0006475454622512647,-0.00045723887414524274,-0.002163409808196825,-0.0009227479372430328,-0.001174969051696666,0.0008026009426505721,0.0009885790823584652,0.002319745455672999,-0.0017048098267201657,0.0026738298914305903,0.005125027107299086,0.0014104204833831637,0.0009309553723920289,0.004335235249608084,1.9841269397782899e-07,0.003722345071117683,0.0020113470777918963
2011-12-08,-0.00043646838007605805,-0.016075456399129176,-0.017315999990651948,-0.01508890073334487,-0.020196608499118505,-0.019167821954754354,-0.013901313403218601,-0.01249550727589065,-0.007682153833456659,-0.017759042079567754,-0.015565736315783833,-0.0428278585011076,-0.01949964291562399,-0.014824965080709162,-0.025211568861906876,1.9841269397782899e-07,-0.021936361630863543,-0.024015780694530628
2011-12-09,0.01849628283902918,0.014765178814687212,0.015714578045262294,0.014339613592052599,0.010661502374728057,0.019170948940152338,0.013606427549779403,0.011867987533388798,-0.0002944190506048317,0.016321297936414438,0.010966103025927033,0.02690416403764822,0.018254642154295442,0.01165161956656414,0.018497794241768412,1.9841269397782899e-07,0.016942197574995488,0.01770157168868381
2011-12-12,-0.014230899811858,-0.012386848775726704,-0.013590036367591856,-0.0009998015873060222,-0.016120864118469688,-0.015956869431101264,-0.010204183579544333,-0.008564080872898502,-0.001424422541108545,-0.012819604960193359,-0.012722994399427761,-0.029116166622737354,-0.01366866180698663,-0.0027975912457127087,-0.016494801054828628,1.9841269397782899e-07,-0.014597372694552857,-0.015288510607568568
2011-12-13,-0.014080327823083001,-0.012503394760217173,-0.011943186482888606,-0.01340067332236056,-0.01216030360727766,-0.01573865510258997,-0.0061320673121748,-0.002232875458106274,-0.002108336493449481,-0.006814232670725873,-0.0281985830310431,-0.019496913016868324,-0.016240750417844587,-0.004811540946529617,-0.013531742897810605,1.9841269397782899e-07,-0.009338935093886613,-0.0124838865605944
2011-12-14,-0.011512635862154851,-0.008703150189815618,-0.01061285751218305,1.9841269397782899e-07,-0.01590550719805843,-0.014855858000659878,-0.0070840096974653915,-0.005953642277046631,-0.00378071806987841,-0.010091399784784263,-0.03368347697338107,-0.008936735507620183,-0.014221935526905798,-0.00506911249771772,-0.01439094599184478,1.9841269397782899e-07,-0.01064607319625177,-0.012186900408900126
2011-12-15,0.004667059175699633,0.004119594062903625,0.005942992382907035,1.9841269397782899e-07,-0.0025733818396619307,0.003977918987802092,0.0077105127195895694,0.009413211379376984,0.00521123738529644,0.005621043903486079,0.0013324241112488092,0.0026735364162283016,0.00378909021762736,0.00507460968711326,0.0017402437443232229,1.9841269397782899e-07,0.0036140573166330014,0.004450717556534848
2011-12-16,0.0025370861304478917,-0.0006671416512432269,0.004126962023659713,1.9841269397782899e-07,0.005742209240404559,0.004028480177478132,0.00133447163632633,0.0006255233574158482,-0.00242940529133941,-0.0015947723486163326,0.0062638894467188615,0.0014500807023989449,0.004432608798485854,0.0033224589776644966,0.004072396686882533,1.9841269397782899e-07,0.001482548673392925,0.0041635864259502164
2011-12-19,-0.006888670210734147,-0.00607168134539017,-0.007168724032739153,1.9841269397782899e-07,-0.014941628554994462,-0.009494479702446528,-0.0063902253415911445,-0.005982578646581209,-0.0051692503999950495,-0.008844815794172164,-0.025302448724265843,-0.027314327361213447,-0.010036038884968766,-0.003920262579937084,-0.01590688149303673,1.9841269397782899e-07,-0.01069135542583255,-0.01480981182642712
2011-12-20,0.02915315329333187,0.02426397764964469,0.03073699901446447,1.9841269397782899e-07,0.025789366284782532,0.03015144126914848,0.023307369024744076,0.021509655343183685,0.01820878890147011,0.025334699533399,0.04470871594921211,0.040652024515364066,0.030392403392470794,0.021615427879214593,0.03407565129584607,1.9841269397782899e-07,0.03026012660558708,0.03351797373509237
2011-12-21,-0.0026883494919072394,0.006051964834729815,0.005014723793878528,1.9841269397782899e-07,0.008258777477126007,0.0014754520070188637,0.007444099685836919,0.00876706927538776,0.01042779227801004,0.008752000269537414,-0.006260225167896642,0.01083075522650726,-0.0034394132853214454,0.005293418686294359,-0.0013165015804631626,1.9841269397782899e-07,0.001935927173360552,0.002205215923076959
2011-12-22,0.005431635153936255,-0.00129320759941362,0.0009192742596162437,1.9841269397782899e-07,-0.002759545021890741,0.00518157732072054,0.0021269177967893275,0.0022142040066561205,0.003361234092851205,0.004489462261545941,0.029324088737577098,0.024024162517523963,0.004742953509328231,-0.001376778918793951,0.014035661303767459,1.9841269397782899e-07,0.008859152072068222,0.011495538878108618
2011-12-23,0.008135597959572364,0.012681459390668597,0.009454919151165983,-0.0009998015873060222,0.0024950210998737673,0.011166343399785485,0.009871527365800365,0.0083994490492771,0.028394028264945595,0.007559718332510117,0.0027302712067405143,0.009362408040664821,0.010629720959661453,0.009772804398406238,0.007754315089893058,1.9841269397782899e-07,0.008940807689608476,0.01018834566489784
2011-12-27,0.005263183717223256,0.003794982027166038,0.004263610802993672,0.00658439520817221,0.0035455537497487153,0.005209029562928045,0.004617736147143598,0.004077399956375045,0.0009276981657266089,0.0033775451776213977,-0.014016873814737046,-0.011725416438276692,0.003598247364126537,0.0013746125559663492,-0.001907645001978227,1.9841269397782899e-07,0.0007911246978273834,-0.0001335761830070924
2011-12-28,-0.008737649636887434,-0.0062282107052578865,-0.010234231133343132,-0.014904101317240738,-0.01125277896900093,-0.012004750891233602,-0.008100752877212606,-0.007681817224602245,-0.003746046328255667,-0.009321790605517459,-0.013073319241318448,-0.024181944710622454,-0.012327072168398307,-0.007357645757385034,-0.014879651820814417,1.9841269397782899e-07,-0.013122973503991497,-0.014049412378826776
2011-12-29,0.00738889329234923,0.007493264946724637,0.009637726798272284,0.006112549367464665,0.017917945884733062,0.009252257803395378,0.008151288488383725,0.008215259390352442,0.00511421288908013,0.010059125568168226,0.013313686652346522,0.019743024923633917,0.008401509620320428,0.009246985824762195,0.011700314441742502,1.9841269397782899e-07,0.010333490901502929,0.012067256933438386
2011-12-30,-0.007394452872809132,-0.008503347166399507,-0.007344589245212543,-0.007392822694732943,-0.010122135851895607,-0.007457074046576125,-0.0066053525573691926,-0.005606774271568365,-0.007281247331089874,-0.005316138749738205,-0.005191183058395204,0.002248561715068806,-0.0067544218695593655,-0.005851935296810454,-0.003352146098042851,1.9841269397782899e-07,-0.004915833005301518,-0.00474863987883564
2012-01-03,0.007111569557921915,-0.005336152123290918,0.00028222569240573853,0.01222112676535648,0.0019346787929474653,0.004435788774162734,-0.0014050224206563389,-0.0017907546947160467,-0.004049154816471993,0.0009183641038508722,0.014891387734628763,0.0333391756024646,0.009124911937274672,-0.0029338982684916646,0.021518412843981927,-0.0009998015873060222,0.01593603340497962,0.013924973392472548
2012-01-04,0.005365925253349952,-0.002031162367371056,-0.0006240965402668942,0.0044839892777565095,0.00412077202979757,0.0028764398587275038,-0.00220533594295195,-0.0028161155218671967,-0.0024566763665012964,-0.0025637648339752327,0.01360847311497686,0.019974843282711985,0.0015419794334777747,-0.0006705157399728788,0.003013755057761619,0.005280758801566315,0.0015690924156981367,-0.00129031574769121
2012-01-05,0.013372422421605202,0.0065106631082299075,0.006019321381289647,0.014917541642323676,0.0039588583238605165,0.007872675597790448,0.003402497294690747,0.0013243389337493222,1.3227837944869403e-06,0.0028447869398048093,0.0022316647014087028,0.002340531125533436,0.004571867069470931,-0.001086545268396118,0.005645546319775273,0.009531242254794733,0.0026623993447920657,0.005377626749583201
